,genes,mean,std
2346,Cnih2,0.39143934384261114,0.5552982769111868
2347,Pgbd5,0.49493277248943507,0.5791807898299378
2348,Creg2,0.5252424133746278,0.6341104163991557
2349,Esrra,0.1643870397534426,0.34437612319203725
2350,Ndnl2,0.2510388273615607,0.4090725791822794
2351,Rbfox3,1.056254356534231,0.8483440786064512
2352,Pole4,0.32275682745281353,0.4868792976521746
2353,Per2,0.10531407580796177,0.29028652399457966
2354,Ubald1,0.3440369174653004,0.4951454935399385
2355,Dzip3,0.6134809036272735,0.6333137532674041
2356,Gprin1,0.2754867585496776,0.4396473302604835
2357,Lrrn2,0.47163690376698275,0.5997571896478521
2358,Mkl1,0.15454148171150348,0.32948175416967884
2359,Camk2b,1.2653162374571834,1.0151260431974756
2360,Zfp746,0.09638679135163096,0.2836962290609898
2361,Ckap2,0.005546507670756386,0.0778964767958288
2362,Nrgn,1.6422633911081639,1.295511225245543
2363,Asphd2,0.31435772646187543,0.4673353949794055
2364,Pip5k1b,0.2572224189011309,0.43587979280274414
2365,Gabrg2,0.9674628404134918,0.8484878572343374
2366,Abr,0.9948527093635819,0.7928025545032324
2367,Drap1,0.3090580839880691,0.4660104753112475
2368,Arhgef25,0.6138352754211267,0.6785841424607886
2369,Ube2e2,0.41068402006106447,0.5138834509016108
2370,Tmem131,0.22682890226063435,0.40245006465088057
2371,Sema6b,0.1767510380552533,0.34680163960133337
2372,Sdhaf1,0.05868421553474496,0.2084437413247012
2373,Pdk3,0.18924191407177493,0.372419610680283
2374,Scamp5,0.7341251711381255,0.6338843360864506
2375,Lancl1,0.6242864991533578,0.6144795911482869
2376,Cdc40,0.6731980393760018,0.6692556847177579
2377,Grasp,0.20796524310568207,0.36488480489457614
2378,Rgs7,0.33361556808682724,0.5057764106189553
2379,Slc37a3,0.25851744153535305,0.4315778756197412
2380,Tmem200a,0.126492570972879,0.3000699033550556
2381,Celf5,0.948186966137164,0.8312171837719959
2382,Mast3,0.70887196827153,0.6868756071309657
2383,Sdhc,0.4065825131094198,0.5327760041750328
2384,Jmy,0.2532334446163225,0.4448336557374725
2385,Galntl6,0.154624759174028,0.3372507562780888
2386,Bcl11a,0.7738120622027932,0.7424505045758202
2387,Cttn,0.5416353238005804,0.5754769310805928
2388,Pde6d,0.18787920384756143,0.38562415054308474
2389,Ptpru,0.22859044148402285,0.4250991951236405
2390,BC068157,0.1303308069259672,0.2999211150574808
2391,Mllt1,0.10010212001804504,0.28500182346775127
2392,Me3,0.31268575703740714,0.44393818954034153
2393,Fam84a,0.24468599595563384,0.43666906717664383
2394,Fam227a,0.0819030389710393,0.2587618863601428
2395,Ext1,0.33830985214170717,0.4863433750219111
2396,C230081A13Rik,0.18084266518495246,0.37532740130151987
2397,Syt12,0.11678313667484608,0.28739746580162134
2398,Cpd,0.6591673430408693,0.6915150396687783
2399,Ncdn,1.3711554689484706,1.0409599292852016
2400,Klf16,0.13345214389326568,0.31641912033242187
2401,Nell2,0.7180602714592923,0.8061399213221778
2402,Zfp513,0.09937620143128711,0.2950892323256369
2403,Pip4k2c,0.26177601425500957,0.4133351230180057
2404,Rfng,0.24500385535735258,0.42052186915734613
2405,Pacsin1,0.6306849460088076,0.5939944569900566
2406,Twf1,0.25686783751909825,0.44570393348434756
2407,Nsg1,0.7651128225735142,0.7451307448548294
2408,Prmt8,0.3641524501082901,0.5414127910681499
2409,Hcfc1,0.35881136647873435,0.5159661669223139
2410,Gabra5,0.5096671311163069,0.7093430092929843
2411,Coq2,0.2186498197957799,0.39244589648442
2412,R3hdm4,0.5651557767897001,0.6105199579860848
2413,Fibcd1,0.39962892535819783,0.6744425379072286
2414,Gas2l1,0.15067452120404076,0.33610004768279095
2415,Cpt1c,0.4077185333072643,0.5156152288616418
2416,Pfn1,0.7322911701960095,0.6430836260396015
2417,Kctd1,0.27647651083358316,0.4465665468911279
2418,Ust,0.17292105254039986,0.3691880272577828
2419,Fam131a,0.8114756330872535,0.8285901153041794
2420,Pi4ka,0.6415214935326933,0.6257292323432035
2421,Actn1,0.33906350271674046,0.5229783640670279
2422,Sybu,0.3227252103623852,0.4783512300844829
2423,Eya1,0.04387963964617788,0.20837622533319722
2424,Smndc1,0.2003207625644576,0.3916398606732887
2425,Lmo1,0.12171967754050618,0.2985634782632528
2426,Ybx3,0.2793310159157199,0.4694837979431115
2427,Pja2,1.6777362099701474,0.9937296838304678
2428,Psd,0.374637016197806,0.5335383564160481
2429,Hebp1,0.13821275444970949,0.3222408815996875
2430,Grina,0.8551001707200401,0.6729011233969281
2431,Prr12,0.11595371131988215,0.3065269453444333
2432,Rab10,0.8174570796989562,0.676251944370022
2433,Trappc10,0.2587482890749533,0.45233285680078367
2434,Brinp2,0.3338453124247851,0.48118320847041474
2435,Rgl1,0.13912275457342532,0.33673934015876344
2436,Ppm1g,0.25308121981815174,0.4091116535415677
2437,Shf,0.06320682094616818,0.21499333684255645
2438,D10Bwg1379e,0.3528379139755411,0.4861707510942189
2439,Pde8b,0.25990652964634825,0.445629120890737
2440,Kcnip2,0.2544414651572407,0.42873950430790697
2441,Ssbp4,0.22421156811138954,0.3993649434976278
2442,Fkrp,0.18648967377953046,0.35778530888854493
2443,Kat2a,0.1874291435404744,0.3654508259120543
2444,Usp7,0.5658217672202829,0.6035292525352987
2445,Fkbp1b,0.24819771653899733,0.43482259955585123
2446,Wdr1,0.737025253214376,0.644287659098821
2447,Gopc,0.2678434792751084,0.4347505006581047
2448,Rcan1,0.22018286912096122,0.47578625634793975
2449,Cnksr2,0.8533891962738878,0.8382284462884845
2450,Crmp1,0.6056408347137359,0.6383452168599291
2451,Zfp91,0.3871435159950605,0.5205645958080533
2452,Stim2,0.40355958515613927,0.5059857555833069
2453,Iqsec1,0.4824767833839042,0.5661862720076423
2454,Sbf1,0.2387833348526534,0.43053036084731233
2455,Vps9d1,0.16436063331395337,0.3407315917910006
2456,Arpc2,0.942630062047733,0.7566329789216508
2457,Arf5,0.5338508493789222,0.5421763680000723
2458,Tspyl5,0.23693032708025216,0.4042694398514439
2459,Bhlhe41,0.14720222098061725,0.36324330486037665
2460,Fbxl16,0.7637942029810983,0.702211300970055
2461,Ppp3cb,1.14186962299458,0.9340245535194622
2462,Calm3,1.9111212796657138,0.9475348987669101
2463,Mical2,0.3922367305257753,0.5121735439266566
2464,Mfsd6,0.43860028872573237,0.5286345623669614
2465,Cnot7,0.41596034963099215,0.525239104740412
2466,Gpr155,0.3925838305182544,0.5321596553918789
2467,Brf1,0.12563869151815202,0.32074354291907936
2468,BC018242,0.4911301029105353,0.5736021639039498
2469,Cap2,0.5259323150117862,0.6078439437100096
2470,Arf1,1.4320318945037347,0.7988807116249812
2471,Dmxl2,0.7048234989758141,0.6862420187224351
2472,Glg1,0.6479968922804675,0.6106256262496679
2473,Ddn,0.6252015131781383,0.7479219731356715
2474,Cacng3,0.20084051853805135,0.3686500097130244
2475,Dpp9,0.3360095420068195,0.49030069228972273
2476,Arl15,0.2400781194699584,0.39036084415444533
2477,Cherp,0.1823683538472593,0.3629897161877168
2478,Fam43b,0.09424931321187742,0.24487163606079346
2479,Camkv,0.9047288639969913,0.891272400704
2480,Sprn,0.6014829707869674,0.6781280592495603
2481,Dlgap4,0.5281584541581434,0.5597709865493508
2482,Actr3,0.7447354849384549,0.721326611888693
2483,Hnrnpa0,0.6802313352037785,0.6621740688889863
2484,Prickle2,0.5465965169291329,0.6085292434076625
2485,Clip4,0.28216518465671286,0.4246865878313932
2486,Gucy1b3,0.4625294731232569,0.5847458376064869
2487,Klf13,0.585030483986296,0.6228350543943318
2488,Vstm2l,0.20038273566574502,0.3670259924698083
2489,Tmem158,0.3536960519738681,0.5121255961236217
2490,Dcakd,0.1791836725743162,0.3577386033811366
2491,Ppm1k,0.5363790130605317,0.594976459559866
2492,Pnrc1,0.25923008606358494,0.49053739369585997
2493,Agfg2,0.20833938846274738,0.38575890219320874
2494,Sptbn4,0.289846296903496,0.4586469350998497
2495,Tmem109,0.16912397835992538,0.37912541844142367
2496,Trim2,1.5551004144147709,0.8715589703584933
2497,Epha4,1.1080494109832506,0.9980499461319082
2498,Plcb1,0.8521879496867962,0.7375471572552053
2499,Ncoa1,0.5962966666890064,0.6297215353051908
2500,Ctxn1,0.7201706406181545,0.7648306219784493
2501,Dapk1,0.33737413681882394,0.4581175820466276
2502,Erc1,0.2880222173478956,0.46102294130538907
2503,Fbxl17,0.36159151079452373,0.5001209754026623
2504,Phf13,0.0760111054941739,0.2439093841226977
2505,Olfm1,1.5448363169606236,1.097474974972665
2506,Ppp3ca,1.8636762711400796,1.2876764938824907
2507,Mtch1,1.0091239550446909,0.7380831073173804
2508,Tspan13,1.1901453125199144,1.1041796646077795
2509,Sipa1l3,0.1787465180811192,0.38256656474744055
2510,Mmp17,0.33769122312053074,0.46806723849827175
2511,Lmo3,0.25713535790733016,0.4555964032733681
2512,Lonrf1,0.18066578296178987,0.3597889029678863
2513,Tlk1,0.4169964861006983,0.5435413559212071
2514,Neurod1,0.1700588888762993,0.3600045057862123
2515,Mdm2,0.2839628281043889,0.4742852638957632
2516,Sbf2,0.23716535721463888,0.4279803640835153
2517,Ncoa2,0.2733426642150133,0.446469166387054
2518,Sh3pxd2a,0.10415547079036319,0.2907095801659064
2519,Ppt2,0.09641685557246407,0.26875735648276583
2520,Kcnk2,0.193061992416961,0.3913329935463287
2521,Gsk3b,0.9645309864185416,0.6802310866740618
2522,Ptk2b,0.7124181121786105,0.8261693377367975
2523,Arhgef9,0.6216421743548055,0.6594446416451226
2524,Bcl11b,0.6607917110554985,0.8306956648698479
2525,Zeb2,1.3468308517371557,0.8050637761702261
2526,Ccni,0.7214167605223949,0.6597191275443604
2527,Dcaf6,0.3706330225243545,0.5060040197278437
2528,Nuak1,0.2268256906413794,0.40868631046237647
2529,Arpc5,0.8406248013806621,0.683562446201325
2530,Garem,0.13829304906671336,0.3120305426264004
2531,Slc30a3,0.3302373236804556,0.5434611770800707
2532,Pip4k2a,0.44903316206721816,0.6057296866593227
2533,Trpc5,0.14941135106884104,0.3228014887599642
2534,Itm2c,1.2047171455949,0.8197603445270638
2535,Rasgef1a,0.6570410729694287,0.6636886797465475
2536,Dbn1,0.4992575107418162,0.5769020023836875
2537,Atp2c1,0.8259011955705537,0.6960853026600935
2538,Stxbp5,0.49385327558450015,0.5832998759749223
2539,Tppp,1.1635356366634368,0.7262986501668629
2540,Snx27,0.4769585849788542,0.5679875411273847
2541,Nos1ap,0.43831298934441437,0.5667750872426821
2542,Lphn2,0.508310103461072,0.6358080622061074
2543,Med24,0.3927094638893093,0.5117253406632555
2544,Lgalsl,0.24846511728652504,0.43171284236615415
2545,Mpped2,0.1732798361837765,0.3308589854877047
2546,Zhx1,0.3235090840378538,0.47795237207310903
2547,Sptb,0.18842992882760312,0.36158541966142344
2548,Mesdc1,0.09842231120424541,0.26871400145312024
2549,Nckap5l,0.030172683142385942,0.14882347612232166
2550,Gria1,1.152586684697083,1.1496442099869777
2551,Tcf4,1.9574559525473543,0.833919074064628
2552,Atp1a3,1.306655819944653,1.1091784125677464
2553,Nbea,0.9711964157278248,0.7874221976976454
2554,Camk1d,0.4700432929540434,0.5973742190396663
2555,Sorl1,0.9803415957385807,0.7839306629323218
2556,Sez6,0.5933430839497317,0.681400865735836
2557,Runx1t1,0.37448318852561086,0.5073988076519688
2558,Foxg1,0.5091240573097982,0.562366537886248
2559,Npdc1,0.6966357161072447,0.6203484663704107
2560,Phactr1,0.8043159373488878,0.6457689750176971
2561,Cpox,0.2722063678175756,0.4304742405056552
2562,Neurod2,0.5145172478355307,0.6513885044577236
2563,Dkk3,0.6984409709837591,0.8004381103028352
2564,Snn,0.4851308128203013,0.5468583002890013
2565,Srf,0.17350410352927476,0.365447304177241
2566,Dnajc13,0.26066805114861136,0.4411204973527499
2567,Mar-04,0.09354866421758236,0.2510541183918417
2568,Cenpv,0.11322202825308243,0.2889164125764904
2569,Ptp4a1,0.17002326145941724,0.38187713372464166
2570,Thy1,1.1676086158948809,0.9593175822528227
2571,Gnao1,1.485508573204031,0.8290679833967691
2572,Zbtb18,0.8292386759636604,0.8270126927691748
2573,Elmod1,0.8448850341079239,0.8478125447242001
2574,Myt1l,1.07154527440444,0.8475788465704747
2575,Arf3,1.2080403530657193,0.9441016728362127
2576,Lingo1,0.5739039044312748,0.6849710236187603
2577,Frrs1l,0.9473469113599441,0.812879339426779
2578,Phyhip,0.30484473311068017,0.4581039728691879
2579,Kalrn,0.863714742129932,0.8193531474361367
2580,Pianp,0.24938820444307788,0.3910720021158326
2581,Syne1_loc1,0.5624188901233593,0.6655555762757485
2582,C2cd2l,0.3953377858969614,0.5159339490352909
2583,Itpka,0.5483423566709144,0.7073970825385295
2584,Ppm1e,0.7305834645439503,0.784516737713311
2585,Grin1,0.5758342020622704,0.6446833280434331
2586,Sowaha,0.32238266849378977,0.5094809538687883
2587,Khdrbs3,0.5340134593591516,0.5921503948737719
2588,Wasl,0.6671168322323165,0.6518956468007482
2589,Rtn4rl1,0.2966443045018318,0.44801114189345337
2590,Ppp2r5e,0.49125652407449416,0.5627490845577893
2591,Dagla,0.28773848428305693,0.4788272203584105
2592,Arhgap39,0.21021925304673872,0.3946696556987486
2593,Dgke,0.16652517845844866,0.35193969168116507
2594,Cacna1h,0.3115554858463973,0.5259336633264131
2595,C1qtnf4,0.2056038603360165,0.3496117488904042
2596,Elk1,0.11011217306437786,0.2849142493679929
2597,Cdh8,0.1969929802635942,0.37498688697174093
2598,Gria2,2.217026784654068,1.3209678376680694
2599,Anks1b,1.1674509829719133,0.7805271829029191
2600,Wasf1,0.9375620149782612,0.8807627905664521
2601,Baiap2,0.791158987286682,0.7741562464750134
2602,Ppp1r9a,0.667564024638614,0.6353964478749451
2603,Mlf2,0.840817246812949,0.6313581632910359
2604,Rasgrp1,1.007472142611883,1.0280640112806885
2605,Nav1,0.7903934021460236,0.701199522127095
2606,Slitrk5,0.40054397577553147,0.5011331325538452
2607,2510003E04Rik,0.5303408171640657,0.5639281058866631
2608,Trim37,0.7044606445236333,0.6360219177682113
2609,Sptan1,1.1495230470441542,0.7887582945764031
2610,Cd47,0.958752382441289,0.6452609925285957
2611,Lmo7,0.4086879888558745,0.535735174392236
2612,Add2,0.585451007975318,0.614012803448464
2613,Grin2b,1.3471477765757311,1.0968815738777895
2614,Auts2,0.2773287941235274,0.44481430078604817
2615,Cds1,0.3778938512387569,0.513817016019106
2616,Dennd5b,0.4703950012285579,0.563106404134005
2617,Pbx1,0.6398096643400668,0.6849514913953262
2618,Trappc6b,0.38818083638061895,0.5160212113145657
2619,Nol4,0.31986850965241226,0.49098850316036935
2620,Cecr6,0.2079471113777002,0.3734758863319737
2621,Abi1,0.7061448849725247,0.7087108887779312
2622,Abhd17c,0.22044164697560614,0.3963165450976598
2623,Me1,0.30485401274558904,0.4679112805797306
2624,Prkce,0.8398584458028615,0.786252757718073
2625,Atp2b1,2.285747995957757,1.4109092113027983
2626,Cdk5r1,0.8957158227083886,0.7821382605800508
2627,Rab6a,1.2713724797111183,0.7892157101624817
2628,Gnaq,0.965181683660942,0.7137035599308782
2629,Ubqln2,0.7947552220644848,0.6794299906156133
2630,Gabbr1,1.0460331217223118,0.7421234037040655
2631,Ctsb,1.0560178605322037,0.7153237404338376
2632,Zfand5,0.8854468150117036,0.6458798336164466
2633,Tspan5,0.6059778187864037,0.5849832944436973
2634,Chrm1,0.33281785891873267,0.4647735191207046
2635,Micu3,0.5438444070927116,0.5623360715604847
2636,Kif5b,1.1450100686407327,0.7693570295897242
2637,Rasa1,0.5318642229040134,0.6083139700282205
2638,Large,0.543086724813885,0.6208531111219908
2639,Epn2,0.9711205688768536,0.7562185488484294
2640,Prrt2,0.6596998338046764,0.6336825091692617
2641,Foxp1,0.9043221995903926,0.8274209413818864
2642,Arhgap21,0.46775186191283524,0.5802606451588138
2643,Fbxo11,0.4230588940931438,0.534531652470899
2644,Rpgrip1l,0.11793251306859903,0.28917928277439064
2645,9430020K01Rik,0.3717887728315423,0.5553725494624543
2646,Hdac9,0.2862393127602468,0.4878765450665023
2647,Dlgap1,1.237431749111404,0.9861472758977602
2648,Nsg2,0.9991229292755317,0.9098033001045186
2649,Camk2a,1.2508563378537554,0.9981709459258323
2650,Grm5,1.186947255186154,1.0465867455503586
2651,Rock2,0.9166827205066475,0.7047152230662748
2652,Slc24a3,0.5516907755576831,0.646573580550018
2653,6330403A02Rik,0.5490952215059823,0.7337199800291829
2654,Abi2,1.0110447111274556,0.6694105876433238
2655,Rgs7bp,0.9923790013879389,0.8265175660916865
2656,Zmynd11,0.6440149210852116,0.6477979771656523
2657,Hivep2,0.7458309536418581,0.6800609372477515
2658,Pkp4,0.6772879128696121,0.6123579127699188
2659,Zfp462,0.3360051173784967,0.4664658491577831
2660,Camsap2,0.5700600239431204,0.6131529682060249
2661,Ptprn2,0.6182205933401866,0.6531773760480003
2662,Tmem181c-ps,0.5393375753860505,0.6257810232091646
2663,4833424O15Rik,0.30124723669792375,0.4201406726656961
2664,Cttnbp2,0.7697990208517097,0.7564256816928477
2665,Fgf13,0.3317087897792235,0.5218650469159402
2666,Rprd1a,0.4280179631739805,0.5262749595283434
2667,Atg9a,0.3532066496805026,0.4988547429557957
2668,Pkp2,0.14106122028708656,0.3144424254669607
2669,Sema4f,0.1998675655951714,0.38245362138586847
2670,Epha5,0.6168564332305095,0.6620192570721093
2671,Clstn2,0.18015213576013753,0.35970018485611277
2672,Ankrd33b,0.19202405334808267,0.38356391342994384
2673,Siah1a,0.1648057554456438,0.35866060992027277
2674,Rap2c,0.17159591291886994,0.37213530850436255
2675,1700021K19Rik,0.13853817007902655,0.32078574493104084
2676,Rbfox1,0.9377929579299222,0.8606896074834577
2677,D3Bwg0562e,1.4679665181878798,1.1116835903956703
2678,Prnp,2.0503280116793716,0.8936434421829293
2679,Cacna2d1,0.9504521144408354,0.8237478816742314
2680,Rtn4,1.5396392317460896,0.7603255697773335
2681,Nptn,1.6385366662022676,0.9031726526206562
2682,Cx3cl1,1.0530482557619272,0.8885537348968141
2683,Zfr,1.1091891083463457,0.7190892231860178
2684,Sipa1l1,0.5989258788389692,0.6115995346401983
2685,Crim1,0.5384625788139622,0.6396810103523715
2686,Ppp3r1,1.34401823273316,0.9945576127771045
2687,Astn1,0.496358920948676,0.5519887995424645
2688,Klhl2,0.8085126116251985,0.7246204361456371
2689,Fzd3,0.5065904985747599,0.593365800116857
2690,Ptprj,0.2538524922733497,0.4378476973627374
2691,Braf,0.5504569107452764,0.6031802758848305
2692,Camsap1,0.5144727151128099,0.5657513533112496
2693,Cdh11,0.4053379293983669,0.5373642209187888
2694,Smpd3,0.5702342137173686,0.624103563506291
2695,Adnp,0.5316173962368544,0.620837414029128
2696,Robo1,0.136808582510607,0.29284924034118215
2697,Jph1,0.21769586407801078,0.3960701384307669
2698,Ubtf,0.5937897904690808,0.6346828705400396
2699,Ccdc177,0.10001189926896437,0.2661410554812084
2700,Pcnxl2,0.23174931305319615,0.39355143151265737
2701,Pou6f1,0.26917420318241725,0.4442979258763762
2702,Hipk3,0.2932705227329013,0.4841514839886525
2703,Porcn,0.25091278083907587,0.41177598418949585
2704,Nsmce4a,0.17304805027268294,0.36858813337918217
2705,Rimbp2,0.1189652504619465,0.3007989888081915
2706,Syn3,0.10410067290315612,0.2768895861265222
2707,Pcdhgb4,0.9002392761471267,0.7011138357384472
2708,Mal2,0.6837392273044427,0.7385377137972595
2709,Gpd2,0.6903831132834842,0.6132884490937145
